# hist_val	vel_center	shear_center
2.007959901533221852e-07 1.110930572245012081e-05 1.746090866563554530e-04
2.619151672439078455e-07 1.110930572245012081e-05 2.182195103229805076e-04
3.206916363345829908e-07 1.110930572245012081e-05 2.727220879364708039e-04
3.961710578073181690e-07 1.110930572245012081e-05 3.408372474960846919e-04
4.791517637682081028e-07 1.110930572245012081e-05 4.259648720046778597e-04
6.286887579454787073e-07 1.110930572245012081e-05 5.323540003768097682e-04
7.798868383099639203e-07 1.110930572245012081e-05 6.653149129022080041e-04
9.545538444573825471e-07 1.110930572245012081e-05 8.314841872452567988e-04
1.215563670542747782e-06 1.110930572245012081e-05 1.039155954919240626e-03
1.506136954767170314e-06 1.110930572245012081e-05 1.298695892487976636e-03
1.890735008719551417e-06 1.110930572245012081e-05 1.623058611347917091e-03
2.408722930684753584e-06 1.110930572245012081e-05 2.028434270954636732e-03
3.028230643607248463e-06 1.110930572245012081e-05 2.535056690384226725e-03
3.766248357023551342e-06 1.110930572245012081e-05 3.168213294107543893e-03
4.677566443061264454e-06 1.110930572245012081e-05 3.959507302157582939e-03
5.874001040524362910e-06 1.110930572245012081e-05 4.948435165333612412e-03
7.151714156460744169e-06 1.110930572245012081e-05 6.184357981147564805e-03
8.529474310821712183e-06 1.110930572245012081e-05 7.728965291274075139e-03
1.037653955825500373e-05 1.110930572245012081e-05 9.659354237872657539e-03
1.265010707687865699e-05 1.110930572245012081e-05 1.207187777101895176e-02
1.578115405420686427e-05 1.110930572245012081e-05 1.508695398570625290e-02
1.977100499466467290e-05 1.110930572245012081e-05 1.885507664045917367e-02
2.413111363841226851e-05 1.110930572245012081e-05 2.356432686507902927e-02
2.878354275201915890e-05 1.110930572245012081e-05 2.944976099501883313e-02
3.288408553281443192e-05 1.110930572245012081e-05 3.680514311439994635e-02
3.415485356917387740e-05 1.110930572245012081e-05 4.599760792288207223e-02
3.108075576393116741e-05 1.110930572245012081e-05 5.748598580504876709e-02
2.713890346491989829e-05 1.110930572245012081e-05 7.184370477522883380e-02
2.301132253958867936e-05 1.110930572245012081e-05 8.978741241968792031e-02
1.961776758752203898e-05 1.110930572245012081e-05 1.122127464646390793e-01
1.591651967561907383e-05 1.110930572245012081e-05 1.402390394132390916e-01
1.146023954962269053e-05 1.110930572245012081e-05 1.752651886276178905e-01
6.170419464399350327e-06 1.110930572245012081e-05 2.190394805412121115e-01
3.746492230889030133e-06 1.110930572245012081e-05 2.737468541896386776e-01
1.614646433450830693e-06 1.110930572245012081e-05 3.421179597101169367e-01
7.468404004904593977e-07 1.110930572245012081e-05 4.275654553280463510e-01
2.088233793832517185e-08 1.110930572245012081e-05 5.343543459243703664e-01
0.000000000000000000e+00 1.110930572245012081e-05 6.678148654202835655e-01
1.516471523408429909e-07 1.303263516379060544e-05 1.117926801369632724e-04
1.810355087269542704e-07 1.303263516379060544e-05 1.397140571795882510e-04
2.388683648911290214e-07 1.303263516379060544e-05 1.746090866563554530e-04
2.964676033883645475e-07 1.303263516379060544e-05 2.182195103229805076e-04
3.594809832137723282e-07 1.303263516379060544e-05 2.727220879364708039e-04
4.735072900716782301e-07 1.303263516379060544e-05 3.408372474960846919e-04
5.776771854052630472e-07 1.303263516379060544e-05 4.259648720046778597e-04
6.943006039990567600e-07 1.303263516379060544e-05 5.323540003768097682e-04
8.896565846428948141e-07 1.303263516379060544e-05 6.653149129022080041e-04
1.111595054709737092e-06 1.303263516379060544e-05 8.314841872452567988e-04
1.389956856438153644e-06 1.303263516379060544e-05 1.039155954919240626e-03
1.753239730534663629e-06 1.303263516379060544e-05 1.298695892487976636e-03
2.171221738930910743e-06 1.303263516379060544e-05 1.623058611347917091e-03
2.761597396597714976e-06 1.303263516379060544e-05 2.028434270954636732e-03
3.411666617227287964e-06 1.303263516379060544e-05 2.535056690384226725e-03
4.266102441415226958e-06 1.303263516379060544e-05 3.168213294107543893e-03
5.394642312244363235e-06 1.303263516379060544e-05 3.959507302157582939e-03
6.544308174663488923e-06 1.303263516379060544e-05 4.948435165333612412e-03
7.899564314414477437e-06 1.303263516379060544e-05 6.184357981147564805e-03
9.676704975593222041e-06 1.303263516379060544e-05 7.728965291274075139e-03
1.189625057325091920e-05 1.303263516379060544e-05 9.659354237872657539e-03
1.472959450310730514e-05 1.303263516379060544e-05 1.207187777101895176e-02
1.809179104789866339e-05 1.303263516379060544e-05 1.508695398570625290e-02
2.224696886799325669e-05 1.303263516379060544e-05 1.885507664045917367e-02
2.719900207671030603e-05 1.303263516379060544e-05 2.356432686507902927e-02
3.221856707929385082e-05 1.303263516379060544e-05 2.944976099501883313e-02
3.687948409748338993e-05 1.303263516379060544e-05 3.680514311439994635e-02
3.710571649540450199e-05 1.303263516379060544e-05 4.599760792288207223e-02
3.496760187334604252e-05 1.303263516379060544e-05 5.748598580504876709e-02
3.010241768304318583e-05 1.303263516379060544e-05 7.184370477522883380e-02
2.536971935233013815e-05 1.303263516379060544e-05 8.978741241968792031e-02
2.155778064118688263e-05 1.303263516379060544e-05 1.122127464646390793e-01
1.632885895707519592e-05 1.303263516379060544e-05 1.402390394132390916e-01
1.072196996619253282e-05 1.303263516379060544e-05 1.752651886276178905e-01
6.483824833345632908e-06 1.303263516379060544e-05 2.190394805412121115e-01
3.585056841323589692e-06 1.303263516379060544e-05 2.737468541896386776e-01
1.291540833728311579e-06 1.303263516379060544e-05 3.421179597101169367e-01
6.374036292210437946e-07 1.303263516379060544e-05 4.275654553280463510e-01
1.271218687644499242e-07 1.303263516379060544e-05 5.343543459243703664e-01
4.790307803204107984e-10 1.303263516379060544e-05 6.678148654202835655e-01
1.507007736239204896e-07 1.528894636225849296e-05 1.117926801369632724e-04
1.895021880033071794e-07 1.528894636225849296e-05 1.397140571795882510e-04
2.550961739594112326e-07 1.528894636225849296e-05 1.746090866563554530e-04
3.032890466110821706e-07 1.528894636225849296e-05 2.182195103229805076e-04
3.775793334515709321e-07 1.528894636225849296e-05 2.727220879364708039e-04
4.490586560197795104e-07 1.528894636225849296e-05 3.408372474960846919e-04
5.943568018788153960e-07 1.528894636225849296e-05 4.259648720046778597e-04
7.443514905993944180e-07 1.528894636225849296e-05 5.323540003768097682e-04
9.112832285106607069e-07 1.528894636225849296e-05 6.653149129022080041e-04
1.154650214617726055e-06 1.528894636225849296e-05 8.314841872452567988e-04
1.422662037313426105e-06 1.528894636225849296e-05 1.039155954919240626e-03
1.819744872774565738e-06 1.528894636225849296e-05 1.298695892487976636e-03
2.227437496913172365e-06 1.528894636225849296e-05 1.623058611347917091e-03
2.757156046528516852e-06 1.528894636225849296e-05 2.028434270954636732e-03
3.526199681010760089e-06 1.528894636225849296e-05 2.535056690384226725e-03
4.389465445907057915e-06 1.528894636225849296e-05 3.168213294107543893e-03
5.458996885566930357e-06 1.528894636225849296e-05 3.959507302157582939e-03
6.807116140831504409e-06 1.528894636225849296e-05 4.948435165333612412e-03
8.570732218047205712e-06 1.528894636225849296e-05 6.184357981147564805e-03
1.058440847318347874e-05 1.528894636225849296e-05 7.728965291274075139e-03
1.324286750201030324e-05 1.528894636225849296e-05 9.659354237872657539e-03
1.653174728282912734e-05 1.528894636225849296e-05 1.207187777101895176e-02
2.026657184621304044e-05 1.528894636225849296e-05 1.508695398570625290e-02
2.452995165484650095e-05 1.528894636225849296e-05 1.885507664045917367e-02
2.935338824631391800e-05 1.528894636225849296e-05 2.356432686507902927e-02
3.418947593086858901e-05 1.528894636225849296e-05 2.944976099501883313e-02
3.792520666215987884e-05 1.528894636225849296e-05 3.680514311439994635e-02
3.905794500802696597e-05 1.528894636225849296e-05 4.599760792288207223e-02
3.657777400817616804e-05 1.528894636225849296e-05 5.748598580504876709e-02
3.159548977864283883e-05 1.528894636225849296e-05 7.184370477522883380e-02
2.655019334265659720e-05 1.528894636225849296e-05 8.978741241968792031e-02
2.139556392445895609e-05 1.528894636225849296e-05 1.122127464646390793e-01
1.549878436590495273e-05 1.528894636225849296e-05 1.402390394132390916e-01
1.056728887320919110e-05 1.528894636225849296e-05 1.752651886276178905e-01
6.258483191203167626e-06 1.528894636225849296e-05 2.190394805412121115e-01
2.710774500208696833e-06 1.528894636225849296e-05 2.737468541896386776e-01
1.484287655529629508e-06 1.528894636225849296e-05 3.421179597101169367e-01
3.845878865720157348e-07 1.528894636225849296e-05 4.275654553280463510e-01
1.400250466032822161e-07 1.528894636225849296e-05 5.343543459243703664e-01
4.313650760374987403e-09 1.528894636225849296e-05 6.678148654202835655e-01
1.709250051341957427e-07 1.793588771037376618e-05 1.117926801369632724e-04
1.979644258852473332e-07 1.793588771037376618e-05 1.397140571795882510e-04
2.438042781937043183e-07 1.793588771037376618e-05 1.746090866563554530e-04
2.981157682241386553e-07 1.793588771037376618e-05 2.182195103229805076e-04
3.801693358520283426e-07 1.793588771037376618e-05 2.727220879364708039e-04
4.737556866726551179e-07 1.793588771037376618e-05 3.408372474960846919e-04
5.771919362765288650e-07 1.793588771037376618e-05 4.259648720046778597e-04
7.412925140266304544e-07 1.793588771037376618e-05 5.323540003768097682e-04
9.404339167480471173e-07 1.793588771037376618e-05 6.653149129022080041e-04
1.161204898416645106e-06 1.793588771037376618e-05 8.314841872452567988e-04
1.464498616074032559e-06 1.793588771037376618e-05 1.039155954919240626e-03
1.789662235924090400e-06 1.793588771037376618e-05 1.298695892487976636e-03
2.225292658898600257e-06 1.793588771037376618e-05 1.623058611347917091e-03
2.840327035520957941e-06 1.793588771037376618e-05 2.028434270954636732e-03
3.543808341091982204e-06 1.793588771037376618e-05 2.535056690384226725e-03
4.426132814562497308e-06 1.793588771037376618e-05 3.168213294107543893e-03
5.500823270181632500e-06 1.793588771037376618e-05 3.959507302157582939e-03
6.866578119409567926e-06 1.793588771037376618e-05 4.948435165333612412e-03
8.646882038836288780e-06 1.793588771037376618e-05 6.184357981147564805e-03
1.074919876750999071e-05 1.793588771037376618e-05 7.728965291274075139e-03
1.329939185497824384e-05 1.793588771037376618e-05 9.659354237872657539e-03
1.638528091631772743e-05 1.793588771037376618e-05 1.207187777101895176e-02
2.010968439618543549e-05 1.793588771037376618e-05 1.508695398570625290e-02
2.448991604094587882e-05 1.793588771037376618e-05 1.885507664045917367e-02
2.890221860841437929e-05 1.793588771037376618e-05 2.356432686507902927e-02
3.348407557054740546e-05 1.793588771037376618e-05 2.944976099501883313e-02
3.667165765742911362e-05 1.793588771037376618e-05 3.680514311439994635e-02
3.693706662798169183e-05 1.793588771037376618e-05 4.599760792288207223e-02
3.446523267346276819e-05 1.793588771037376618e-05 5.748598580504876709e-02
3.026792178418594127e-05 1.793588771037376618e-05 7.184370477522883380e-02
2.504782264141964426e-05 1.793588771037376618e-05 8.978741241968792031e-02
1.940861537956903331e-05 1.793588771037376618e-05 1.122127464646390793e-01
1.414993856979029728e-05 1.793588771037376618e-05 1.402390394132390916e-01
9.169669999002274041e-06 1.793588771037376618e-05 1.752651886276178905e-01
5.094138794353511715e-06 1.793588771037376618e-05 2.190394805412121115e-01
2.748319912844243490e-06 1.793588771037376618e-05 2.737468541896386776e-01
1.027980076493715476e-06 1.793588771037376618e-05 3.421179597101169367e-01
3.464682878110923183e-07 1.793588771037376618e-05 4.275654553280463510e-01
9.095741983154693143e-08 1.793588771037376618e-05 5.343543459243703664e-01
2.024829107638223546e-08 1.793588771037376618e-05 6.678148654202835655e-01
1.361245502416209840e-07 2.104108813889617947e-05 1.117926801369632724e-04
1.765609038145851076e-07 2.104108813889617947e-05 1.397140571795882510e-04
2.068976503642413513e-07 2.104108813889617947e-05 1.746090866563554530e-04
2.539194094264529385e-07 2.104108813889617947e-05 2.182195103229805076e-04
3.235050464434584272e-07 2.104108813889617947e-05 2.727220879364708039e-04
4.081480128049477449e-07 2.104108813889617947e-05 3.408372474960846919e-04
5.412261461310171294e-07 2.104108813889617947e-05 4.259648720046778597e-04
6.524205856396525136e-07 2.104108813889617947e-05 5.323540003768097682e-04
7.979545968801052074e-07 2.104108813889617947e-05 6.653149129022080041e-04
9.822778735816189771e-07 2.104108813889617947e-05 8.314841872452567988e-04
1.276163900440004472e-06 2.104108813889617947e-05 1.039155954919240626e-03
1.581803085376320549e-06 2.104108813889617947e-05 1.298695892487976636e-03
1.966204240965531208e-06 2.104108813889617947e-05 1.623058611347917091e-03
2.470985979308466316e-06 2.104108813889617947e-05 2.028434270954636732e-03
3.034996532982176497e-06 2.104108813889617947e-05 2.535056690384226725e-03
3.748807385650644553e-06 2.104108813889617947e-05 3.168213294107543893e-03
4.819001691509781948e-06 2.104108813889617947e-05 3.959507302157582939e-03
6.003231226827044614e-06 2.104108813889617947e-05 4.948435165333612412e-03
7.496651968177793046e-06 2.104108813889617947e-05 6.184357981147564805e-03
9.167070584780430631e-06 2.104108813889617947e-05 7.728965291274075139e-03
1.139520329605774463e-05 2.104108813889617947e-05 9.659354237872657539e-03
1.409235166125699895e-05 2.104108813889617947e-05 1.207187777101895176e-02
1.699103964872520110e-05 2.104108813889617947e-05 1.508695398570625290e-02
2.029830745887422171e-05 2.104108813889617947e-05 1.885507664045917367e-02
2.395774722352982426e-05 2.104108813889617947e-05 2.356432686507902927e-02
2.718311813614739006e-05 2.104108813889617947e-05 2.944976099501883313e-02
2.919684605685721250e-05 2.104108813889617947e-05 3.680514311439994635e-02
3.010287822810559581e-05 2.104108813889617947e-05 4.599760792288207223e-02
2.862653416032073209e-05 2.104108813889617947e-05 5.748598580504876709e-02
2.502896152272319203e-05 2.104108813889617947e-05 7.184370477522883380e-02
2.062088637874092231e-05 2.104108813889617947e-05 8.978741241968792031e-02
1.597498371386920916e-05 2.104108813889617947e-05 1.122127464646390793e-01
1.137269474017222843e-05 2.104108813889617947e-05 1.402390394132390916e-01
7.238739797345183804e-06 2.104108813889617947e-05 1.752651886276178905e-01
4.178793119066376722e-06 2.104108813889617947e-05 2.190394805412121115e-01
1.976440555970857395e-06 2.104108813889617947e-05 2.737468541896386776e-01
7.152148467717370250e-07 2.104108813889617947e-05 3.421179597101169367e-01
2.662855724304596711e-07 2.104108813889617947e-05 4.275654553280463510e-01
4.550064741393753179e-08 2.104108813889617947e-05 5.343543459243703664e-01
1.199432847400622171e-08 2.104108813889617947e-05 6.678148654202835655e-01
9.451477798951175846e-08 2.468388502525766689e-05 1.117926801369632724e-04
1.191974959579861909e-07 2.468388502525766689e-05 1.397140571795882510e-04
1.396506045829234988e-07 2.468388502525766689e-05 1.746090866563554530e-04
1.732736851734958949e-07 2.468388502525766689e-05 2.182195103229805076e-04
2.184195541936502505e-07 2.468388502525766689e-05 2.727220879364708039e-04
2.593194048891057923e-07 2.468388502525766689e-05 3.408372474960846919e-04
3.427851964873086473e-07 2.468388502525766689e-05 4.259648720046778597e-04
4.269648869293740743e-07 2.468388502525766689e-05 5.323540003768097682e-04
5.381629156441444513e-07 2.468388502525766689e-05 6.653149129022080041e-04
6.731253980230185192e-07 2.468388502525766689e-05 8.314841872452567988e-04
8.304048566564161868e-07 2.468388502525766689e-05 1.039155954919240626e-03
1.063877548347349968e-06 2.468388502525766689e-05 1.298695892487976636e-03
1.320610878553641460e-06 2.468388502525766689e-05 1.623058611347917091e-03
1.659160867199595436e-06 2.468388502525766689e-05 2.028434270954636732e-03
2.049662894420765642e-06 2.468388502525766689e-05 2.535056690384226725e-03
2.617675562704808935e-06 2.468388502525766689e-05 3.168213294107543893e-03
3.246373843927381688e-06 2.468388502525766689e-05 3.959507302157582939e-03
3.979672039571151873e-06 2.468388502525766689e-05 4.948435165333612412e-03
4.991786477862429649e-06 2.468388502525766689e-05 6.184357981147564805e-03
6.092835959312930421e-06 2.468388502525766689e-05 7.728965291274075139e-03
7.638645493385278629e-06 2.468388502525766689e-05 9.659354237872657539e-03
9.452784867077038280e-06 2.468388502525766689e-05 1.207187777101895176e-02
1.146294478392924544e-05 2.468388502525766689e-05 1.508695398570625290e-02
1.363959382528207782e-05 2.468388502525766689e-05 1.885507664045917367e-02
1.604079482087774643e-05 2.468388502525766689e-05 2.356432686507902927e-02
1.822323144739635182e-05 2.468388502525766689e-05 2.944976099501883313e-02
1.991576091365367476e-05 2.468388502525766689e-05 3.680514311439994635e-02
2.043714346681077938e-05 2.468388502525766689e-05 4.599760792288207223e-02
1.948203415205095940e-05 2.468388502525766689e-05 5.748598580504876709e-02
1.742938815040746768e-05 2.468388502525766689e-05 7.184370477522883380e-02
1.455950230749924557e-05 2.468388502525766689e-05 8.978741241968792031e-02
1.123273253051806916e-05 2.468388502525766689e-05 1.122127464646390793e-01
7.862649181238523955e-06 2.468388502525766689e-05 1.402390394132390916e-01
5.046332726761966903e-06 2.468388502525766689e-05 1.752651886276178905e-01
2.868827769993788818e-06 2.468388502525766689e-05 2.190394805412121115e-01
1.269629269258568523e-06 2.468388502525766689e-05 2.737468541896386776e-01
5.159001999837601465e-07 2.468388502525766689e-05 3.421179597101169367e-01
1.324036415745557561e-07 2.468388502525766689e-05 4.275654553280463510e-01
3.694020055252864032e-08 2.468388502525766689e-05 5.343543459243703664e-01
1.925426397313134697e-09 2.468388502525766689e-05 6.678148654202835655e-01
4.490429001834279898e-08 2.895735125094643726e-05 1.117926801369632724e-04
5.430813652696495422e-08 2.895735125094643726e-05 1.397140571795882510e-04
6.653733148077856617e-08 2.895735125094643726e-05 1.746090866563554530e-04
8.510994004317696832e-08 2.895735125094643726e-05 2.182195103229805076e-04
1.140255806321552236e-07 2.895735125094643726e-05 2.727220879364708039e-04
1.412985929456138205e-07 2.895735125094643726e-05 3.408372474960846919e-04
1.847939256993902336e-07 2.895735125094643726e-05 4.259648720046778597e-04
2.235869553006484926e-07 2.895735125094643726e-05 5.323540003768097682e-04
2.656773472536151561e-07 2.895735125094643726e-05 6.653149129022080041e-04
3.350297189121483792e-07 2.895735125094643726e-05 8.314841872452567988e-04
4.307208336508334739e-07 2.895735125094643726e-05 1.039155954919240626e-03
5.313433960061280477e-07 2.895735125094643726e-05 1.298695892487976636e-03
6.750050380676357467e-07 2.895735125094643726e-05 1.623058611347917091e-03
8.367516725449439426e-07 2.895735125094643726e-05 2.028434270954636732e-03
1.036599946187918462e-06 2.895735125094643726e-05 2.535056690384226725e-03
1.314033184305964954e-06 2.895735125094643726e-05 3.168213294107543893e-03
1.610501345463909129e-06 2.895735125094643726e-05 3.959507302157582939e-03
2.033675825417783310e-06 2.895735125094643726e-05 4.948435165333612412e-03
2.498986491637627280e-06 2.895735125094643726e-05 6.184357981147564805e-03
3.149043058136761055e-06 2.895735125094643726e-05 7.728965291274075139e-03
3.894800117410396638e-06 2.895735125094643726e-05 9.659354237872657539e-03
4.732282408501865454e-06 2.895735125094643726e-05 1.207187777101895176e-02
5.736186140306924442e-06 2.895735125094643726e-05 1.508695398570625290e-02
6.934813743356896124e-06 2.895735125094643726e-05 1.885507664045917367e-02
8.117173575634738052e-06 2.895735125094643726e-05 2.356432686507902927e-02
9.156223295642682870e-06 2.895735125094643726e-05 2.944976099501883313e-02
1.002321731940778522e-05 2.895735125094643726e-05 3.680514311439994635e-02
1.051506541764770888e-05 2.895735125094643726e-05 4.599760792288207223e-02
1.027707012186724291e-05 2.895735125094643726e-05 5.748598580504876709e-02
9.470224657271460037e-06 2.895735125094643726e-05 7.184370477522883380e-02
8.098231895047576994e-06 2.895735125094643726e-05 8.978741241968792031e-02
6.355983711348160714e-06 2.895735125094643726e-05 1.122127464646390793e-01
4.605826678690997213e-06 2.895735125094643726e-05 1.402390394132390916e-01
2.913635910439900178e-06 2.895735125094643726e-05 1.752651886276178905e-01
1.518866711203171045e-06 2.895735125094643726e-05 2.190394805412121115e-01
7.072977994740946609e-07 2.895735125094643726e-05 2.737468541896386776e-01
2.555887290131618559e-07 2.895735125094643726e-05 3.421179597101169367e-01
7.448315429529894782e-08 2.895735125094643726e-05 4.275654553280463510e-01
1.485463837092720896e-08 2.895735125094643726e-05 5.343543459243703664e-01
0.000000000000000000e+00 2.895735125094643726e-05 6.678148654202835655e-01
1.763231486512362167e-08 3.397067319883674514e-05 1.117926801369632724e-04
2.092504453867979897e-08 3.397067319883674514e-05 1.397140571795882510e-04
2.163037617032223525e-08 3.397067319883674514e-05 1.746090866563554530e-04
2.962347393981653448e-08 3.397067319883674514e-05 2.182195103229805076e-04
3.832334669572057262e-08 3.397067319883674514e-05 2.727220879364708039e-04
5.125179362538197919e-08 3.397067319883674514e-05 3.408372474960846919e-04
5.619011679287421596e-08 3.397067319883674514e-05 4.259648720046778597e-04
7.641320290375456376e-08 3.397067319883674514e-05 5.323540003768097682e-04
9.522122424991566296e-08 3.397067319883674514e-05 6.653149129022080041e-04
1.149689008218574438e-07 3.397067319883674514e-05 8.314841872452567988e-04
1.391871151445116901e-07 3.397067319883674514e-05 1.039155954919240626e-03
1.796261217714540358e-07 3.397067319883674514e-05 1.298695892487976636e-03
2.245297579910043861e-07 3.397067319883674514e-05 1.623058611347917091e-03
2.713169232639294631e-07 3.397067319883674514e-05 2.028434270954636732e-03
3.575983208143989050e-07 3.397067319883674514e-05 2.535056690384226725e-03
4.410719370622281791e-07 3.397067319883674514e-05 3.168213294107543893e-03
5.485112721848083364e-07 3.397067319883674514e-05 3.959507302157582939e-03
6.717058786392932470e-07 3.397067319883674514e-05 4.948435165333612412e-03
8.346484801624508786e-07 3.397067319883674514e-05 6.184357981147564805e-03
1.035899616574159578e-06 3.397067319883674514e-05 7.728965291274075139e-03
1.324629321463887701e-06 3.397067319883674514e-05 9.659354237872657539e-03
1.613567491005210119e-06 3.397067319883674514e-05 1.207187777101895176e-02
2.004571586655874861e-06 3.397067319883674514e-05 1.508695398570625290e-02
2.351125899432946766e-06 3.397067319883674514e-05 1.885507664045917367e-02
2.830519986179275919e-06 3.397067319883674514e-05 2.356432686507902927e-02
3.287832153665292025e-06 3.397067319883674514e-05 2.944976099501883313e-02
3.692062770478598210e-06 3.397067319883674514e-05 3.680514311439994635e-02
3.907237353786976531e-06 3.397067319883674514e-05 4.599760792288207223e-02
3.959124474985149691e-06 3.397067319883674514e-05 5.748598580504876709e-02
3.794620042264640748e-06 3.397067319883674514e-05 7.184370477522883380e-02
3.367193913486769477e-06 3.397067319883674514e-05 8.978741241968792031e-02
2.733333006625098698e-06 3.397067319883674514e-05 1.122127464646390793e-01
1.964684410848138322e-06 3.397067319883674514e-05 1.402390394132390916e-01
1.231070650116984568e-06 3.397067319883674514e-05 1.752651886276178905e-01
6.649154840452807178e-07 3.397067319883674514e-05 2.190394805412121115e-01
3.034850377191093424e-07 3.397067319883674514e-05 2.737468541896386776e-01
1.238557614856392736e-07 3.397067319883674514e-05 3.421179597101169367e-01
2.680094816779124423e-08 3.397067319883674514e-05 4.275654553280463510e-01
5.037406694032020571e-10 3.397067319883674514e-05 5.343543459243703664e-01
0.000000000000000000e+00 3.397067319883674514e-05 6.678148654202835655e-01
4.231978739666075739e-09 3.985194044791810352e-05 1.117926801369632724e-04
3.058885256201904213e-09 3.985194044791810352e-05 1.397140571795882510e-04
5.172451506604142102e-09 3.985194044791810352e-05 1.746090866563554530e-04
6.583112002571389620e-09 3.985194044791810352e-05 2.182195103229805076e-04
1.105068078526266068e-08 3.985194044791810352e-05 2.727220879364708039e-04
1.457581635879064141e-08 3.985194044791810352e-05 3.408372474960846919e-04
1.692790284476500956e-08 3.985194044791810352e-05 4.259648720046778597e-04
1.810357530085491412e-08 3.985194044791810352e-05 5.323540003768097682e-04
2.562677163422781568e-08 3.985194044791810352e-05 6.653149129022080041e-04
3.056420351329352560e-08 3.985194044791810352e-05 8.314841872452567988e-04
3.197437763120597118e-08 3.985194044791810352e-05 1.039155954919240626e-03
4.090820216921071603e-08 3.985194044791810352e-05 1.298695892487976636e-03
5.172678031354705289e-08 3.985194044791810352e-05 1.623058611347917091e-03
6.394838992438952111e-08 3.985194044791810352e-05 2.028434270954636732e-03
8.652259005407451214e-08 3.985194044791810352e-05 2.535056690384226725e-03
1.060347775813836897e-07 3.985194044791810352e-05 3.168213294107543893e-03
1.337840104631928852e-07 3.985194044791810352e-05 3.959507302157582939e-03
1.509454076969291535e-07 3.985194044791810352e-05 4.948435165333612412e-03
2.118316034348283899e-07 3.985194044791810352e-05 6.184357981147564805e-03
2.447489969824843438e-07 3.985194044791810352e-05 7.728965291274075139e-03
3.164550322956854317e-07 3.985194044791810352e-05 9.659354237872657539e-03
3.945265470718098064e-07 3.985194044791810352e-05 1.207187777101895176e-02
4.570554353306008257e-07 3.985194044791810352e-05 1.508695398570625290e-02
5.856641238450785696e-07 3.985194044791810352e-05 1.885507664045917367e-02
7.105149953894408560e-07 3.985194044791810352e-05 2.356432686507902927e-02
8.163087386398074584e-07 3.985194044791810352e-05 2.944976099501883313e-02
9.564508795392528094e-07 3.985194044791810352e-05 3.680514311439994635e-02
1.031936167443774782e-06 3.985194044791810352e-05 4.599760792288207223e-02
1.092650373707995887e-06 3.985194044791810352e-05 5.748598580504876709e-02
1.093617588750360925e-06 3.985194044791810352e-05 7.184370477522883380e-02
9.742908628520001880e-07 3.985194044791810352e-05 8.978741241968792031e-02
8.423207577386239344e-07 3.985194044791810352e-05 1.122127464646390793e-01
6.253067502784594297e-07 3.985194044791810352e-05 1.402390394132390916e-01
3.875359540365578117e-07 3.985194044791810352e-05 1.752651886276178905e-01
2.268590170853091240e-07 3.985194044791810352e-05 2.190394805412121115e-01
1.079559472234566456e-07 3.985194044791810352e-05 2.737468541896386776e-01
3.287089949408419920e-08 3.985194044791810352e-05 3.421179597101169367e-01
2.632873950542818919e-09 3.985194044791810352e-05 4.275654553280463510e-01
0.000000000000000000e+00 3.985194044791810352e-05 5.343543459243703664e-01
0.000000000000000000e+00 3.985194044791810352e-05 6.678148654202835655e-01
9.404307731858407848e-10 4.675141844168092940e-05 1.117926801369632724e-04
1.175574648477201167e-09 4.675141844168092940e-05 1.397140571795882510e-04
9.404861091300009690e-10 4.675141844168092940e-05 1.746090866563554530e-04
1.175603208530828780e-09 4.675141844168092940e-05 2.182195103229805076e-04
2.351108237676029222e-10 4.675141844168092940e-05 2.727220879364708039e-04
2.585895109152858140e-09 4.675141844168092940e-05 3.408372474960846919e-04
2.821143359720001964e-09 4.675141844168092940e-05 4.259648720046778597e-04
1.880593847314315781e-09 4.675141844168092940e-05 5.323540003768097682e-04
4.232002831505710105e-09 4.675141844168092940e-05 6.653149129022080041e-04
2.821418256145069581e-09 4.675141844168092940e-05 8.314841872452567988e-04
5.642409789397007103e-09 4.675141844168092940e-05 1.039155954919240626e-03
9.639466074282771954e-09 4.675141844168092940e-05 1.298695892487976636e-03
8.935391203421932937e-09 4.675141844168092940e-05 1.623058611347917091e-03
1.434145055956206199e-08 4.675141844168092940e-05 2.028434270954636732e-03
1.457666136129827719e-08 4.675141844168092940e-05 2.535056690384226725e-03
1.786804330812822791e-08 4.675141844168092940e-05 3.168213294107543893e-03
2.257002865711007361e-08 4.675141844168092940e-05 3.959507302157582939e-03
3.009454605665067527e-08 4.675141844168092940e-05 4.948435165333612412e-03
3.362127254131087178e-08 4.675141844168092940e-05 6.184357981147564805e-03
4.443655056440322382e-08 4.675141844168092940e-05 7.728965291274075139e-03
5.407795701246453229e-08 4.675141844168092940e-05 9.659354237872657539e-03
6.488888817628569831e-08 4.675141844168092940e-05 1.207187777101895176e-02
7.899695894848270117e-08 4.675141844168092940e-05 1.508695398570625290e-02
1.076803878750053067e-07 4.675141844168092940e-05 1.885507664045917367e-02
1.173227098202910858e-07 4.675141844168092940e-05 2.356432686507902927e-02
1.391913816066545767e-07 4.675141844168092940e-05 2.944976099501883313e-02
1.836238820545059870e-07 4.675141844168092940e-05 3.680514311439994635e-02
1.963232397933804482e-07 4.675141844168092940e-05 4.599760792288207223e-02
2.139608197703775751e-07 4.675141844168092940e-05 5.748598580504876709e-02
2.283117841664220396e-07 4.675141844168092940e-05 7.184370477522883380e-02
